"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Mineral County, NV"	"32021"	"2018"	"2018"	Suppressed	4514	Suppressed
	"Mineral County, NV"	"32021"	"2019"	"2019"	Suppressed	4505	Suppressed
	"Mineral County, NV"	"32021"	"2020 "	"2020"	Suppressed	4518	Suppressed
	"Nye County, NV"	"32023"	"2018"	"2018"	20	45346	44.1
	"Nye County, NV"	"32023"	"2019"	"2019"	11	46523	Unreliable
	"Nye County, NV"	"32023"	"2020 "	"2020"	13	48054	Unreliable
	"Pershing County, NV"	"32027"	"2018"	"2018"	Suppressed	6666	Suppressed
	"Pershing County, NV"	"32027"	"2019"	"2019"	Suppressed	6725	Suppressed
	"Pershing County, NV"	"32027"	"2020 "	"2020"	Suppressed	6573	Suppressed
	"Storey County, NV"	"32029"	"2018"	"2018"	Suppressed	4029	Suppressed
	"Storey County, NV"	"32029"	"2019"	"2019"	Suppressed	4123	Suppressed
	"Storey County, NV"	"32029"	"2020 "	"2020"	Suppressed	4207	Suppressed
	"Washoe County, NV"	"32031"	"2018"	"2018"	106	465735	22.8
	"Washoe County, NV"	"32031"	"2019"	"2019"	131	471519	27.8
	"Washoe County, NV"	"32031"	"2020 "	"2020"	157	477082	32.9
	"White Pine County, NV"	"32033"	"2018"	"2018"	Suppressed	9475	Suppressed
	"White Pine County, NV"	"32033"	"2019"	"2019"	Suppressed	9580	Suppressed
	"White Pine County, NV"	"32033"	"2020 "	"2020"	Suppressed	9466	Suppressed
	"Carson City, NV"	"32510"	"2018"	"2018"	18	55414	Unreliable
	"Carson City, NV"	"32510"	"2019"	"2019"	13	55916	Unreliable
	"Carson City, NV"	"32510"	"2020 "	"2020"	11	56034	Unreliable
	"Belknap County, NH"	"33001"	"2018"	"2018"	30	61022	49.2
	"Belknap County, NH"	"33001"	"2019"	"2019"	21	61303	34.3
	"Belknap County, NH"	"33001"	"2020 "	"2020"	18	61551	Unreliable
	"Carroll County, NH"	"33003"	"2018"	"2018"	12	48779	Unreliable
	"Carroll County, NH"	"33003"	"2019"	"2019"	13	48910	Unreliable
	"Carroll County, NH"	"33003"	"2020 "	"2020"	11	49167	Unreliable
	"Cheshire County, NH"	"33005"	"2018"	"2018"	33	76493	43.1
	"Cheshire County, NH"	"33005"	"2019"	"2019"	19	76085	Unreliable
	"Cheshire County, NH"	"33005"	"2020 "	"2020"	17	76228	Unreliable
	"Coos County, NH"	"33007"	"2018"	"2018"	Suppressed	31589	Suppressed
	"Coos County, NH"	"33007"	"2019"	"2019"	Suppressed	31563	Suppressed
	"Coos County, NH"	"33007"	"2020 "	"2020"	11	31174	Unreliable
	"Grafton County, NH"	"33009"	"2018"	"2018"	13	89786	Unreliable
	"Grafton County, NH"	"33009"	"2019"	"2019"	19	89886	Unreliable
	"Grafton County, NH"	"33009"	"2020 "	"2020"	15	90691	Unreliable
	"Hillsborough County, NH"	"33011"	"2018"	"2018"	160	415247	38.5
	"Hillsborough County, NH"	"33011"	"2019"	"2019"	145	417025	34.8
	"Hillsborough County, NH"	"33011"	"2020 "	"2020"	136	418735	32.5
	"Merrimack County, NH"	"33013"	"2018"	"2018"	52	151132	34.4
	"Merrimack County, NH"	"33013"	"2019"	"2019"	40	151391	26.4
	"Merrimack County, NH"	"33013"	"2020 "	"2020"	46	152622	30.1
	"Rockingham County, NH"	"33015"	"2018"	"2018"	87	309176	28.1
	"Rockingham County, NH"	"33015"	"2019"	"2019"	83	309769	26.8
	"Rockingham County, NH"	"33015"	"2020 "	"2020"	80	311307	25.7
	"Strafford County, NH"	"33017"	"2018"	"2018"	49	130090	37.7
	"Strafford County, NH"	"33017"	"2019"	"2019"	55	130633	42.1
	"Strafford County, NH"	"33017"	"2020 "	"2020"	51	131533	38.8
	"Sullivan County, NH"	"33019"	"2018"	"2018"	Suppressed	43144	Suppressed
	"Sullivan County, NH"	"33019"	"2019"	"2019"	Suppressed	43146	Suppressed
	"Sullivan County, NH"	"33019"	"2020 "	"2020"	Suppressed	43267	Suppressed
	"Atlantic County, NJ"	"34001"	"2018"	"2018"	150	265429	56.5
	"Atlantic County, NJ"	"34001"	"2019"	"2019"	154	263670	58.4
	"Atlantic County, NJ"	"34001"	"2020 "	"2020"	162	262945	61.6
	"Bergen County, NJ"	"34003"	"2018"	"2018"	158	936692	16.9
	"Bergen County, NJ"	"34003"	"2019"	"2019"	151	932202	16.2
	"Bergen County, NJ"	"34003"	"2020 "	"2020"	182	930394	19.6
	"Burlington County, NJ"	"34005"	"2018"	"2018"	184	445384	41.3
	"Burlington County, NJ"	"34005"	"2019"	"2019"	170	445349	38.2
	"Burlington County, NJ"	"34005"	"2020 "	"2020"	145	446596	32.5
	"Camden County, NJ"	"34007"	"2018"	"2018"	296	507078	58.4
	"Camden County, NJ"	"34007"	"2019"	"2019"	294	506471	58.0
	"Camden County, NJ"	"34007"	"2020 "	"2020"	272	506809	53.7
	"Cape May County, NJ"	"34009"	"2018"	"2018"	50	92560	54.0
	"Cape May County, NJ"	"34009"	"2019"	"2019"	52	92039	56.5
	"Cape May County, NJ"	"34009"	"2020 "	"2020"	54	91546	59.0
	"Cumberland County, NJ"	"34011"	"2018"	"2018"	104	150972	68.9
	"Cumberland County, NJ"	"34011"	"2019"	"2019"	84	149527	56.2
	"Cumberland County, NJ"	"34011"	"2020 "	"2020"	76	147008	51.7
	"Essex County, NJ"	"34013"	"2018"	"2018"	279	799767	34.9
	"Essex County, NJ"	"34013"	"2019"	"2019"	324	798975	40.6
	"Essex County, NJ"	"34013"	"2020 "	"2020"	298	800501	37.2
	"Gloucester County, NJ"	"34015"	"2018"	"2018"	159	291408	54.6
	"Gloucester County, NJ"	"34015"	"2019"	"2019"	167	291636	57.3
	"Gloucester County, NJ"	"34015"	"2020 "	"2020"	149	293245	50.8
	"Hudson County, NJ"	"34017"	"2018"	"2018"	153	676061	22.6
	"Hudson County, NJ"	"34017"	"2019"	"2019"	156	672391	23.2
	"Hudson County, NJ"	"34017"	"2020 "	"2020"	153	671666	22.8
	"Hunterdon County, NJ"	"34019"	"2018"	"2018"	18	124714	Unreliable
	"Hunterdon County, NJ"	"34019"	"2019"	"2019"	18	124371	Unreliable
	"Hunterdon County, NJ"	"34019"	"2020 "	"2020"	14	124797	Unreliable
	"Mercer County, NJ"	"34021"	"2018"	"2018"	130	369811	35.2
	"Mercer County, NJ"	"34021"	"2019"	"2019"	102	367430	27.8
	"Mercer County, NJ"	"34021"	"2020 "	"2020"	117	367239	31.9
	"Middlesex County, NJ"	"34023"	"2018"	"2018"	194	829685	23.4
	"Middlesex County, NJ"	"34023"	"2019"	"2019"	215	825062	26.1
	"Middlesex County, NJ"	"34023"	"2020 "	"2020"	213	822736	25.9
	"Monmouth County, NJ"	"34025"	"2018"	"2018"	222	621354	35.7
	"Monmouth County, NJ"	"34025"	"2019"	"2019"	176	618795	28.4
	"Monmouth County, NJ"	"34025"	"2020 "	"2020"	176	618381	28.5
	"Morris County, NJ"	"34027"	"2018"	"2018"	92	494228	18.6
	"Morris County, NJ"	"34027"	"2019"	"2019"	102	491845	20.7
	"Morris County, NJ"	"34027"	"2020 "	"2020"	97	491087	19.8
	"Ocean County, NJ"	"34029"	"2018"	"2018"	242	601651	40.2
	"Ocean County, NJ"	"34029"	"2019"	"2019"	208	607186	34.3
	"Ocean County, NJ"	"34029"	"2020 "	"2020"	230	614237	37.4
	"Passaic County, NJ"	"34031"	"2018"	"2018"	146	503310	29.0
	"Passaic County, NJ"	"34031"	"2019"	"2019"	128	501826	25.5
	"Passaic County, NJ"	"34031"	"2020 "	"2020"	155	500382	31.0
	"Salem County, NJ"	"34033"	"2018"	"2018"	46	62607	73.5
	"Salem County, NJ"	"34033"	"2019"	"2019"	41	62385	65.7
	"Salem County, NJ"	"34033"	"2020 "	"2020"	37	62451	59.2
	"Somerset County, NJ"	"34035"	"2018"	"2018"	50	331164	15.1
	"Somerset County, NJ"	"34035"	"2019"	"2019"	58	328934	17.6
	"Somerset County, NJ"	"34035"	"2020 "	"2020"	58	329331	17.6
	"Sussex County, NJ"	"34037"	"2018"	"2018"	43	140799	30.5
	"Sussex County, NJ"	"34037"	"2019"	"2019"	50	140488	35.6
	"Sussex County, NJ"	"34037"	"2020 "	"2020"	55	140002	39.3
	"Union County, NJ"	"34039"	"2018"	"2018"	146	558067	26.2
	"Union County, NJ"	"34039"	"2019"	"2019"	135	556341	24.3
	"Union County, NJ"	"34039"	"2020 "	"2020"	164	555394	29.5
	"Warren County, NJ"	"34041"	"2018"	"2018"	38	105779	35.9
	"Warren County, NJ"	"34041"	"2019"	"2019"	20	105267	19.0
	"Warren County, NJ"	"34041"	"2020 "	"2020"	33	105624	31.2
	"Bernalillo County, NM"	"35001"	"2018"	"2018"	192	678701	28.3
	"Bernalillo County, NM"	"35001"	"2019"	"2019"	253	679121	37.3
	"Bernalillo County, NM"	"35001"	"2020 "	"2020"	360	681666	52.8
	"Catron County, NM"	"35003"	"2018"	"2018"	Suppressed	3578	Suppressed
	"Catron County, NM"	"35003"	"2019"	"2019"	Suppressed	3527	Suppressed
	"Catron County, NM"	"35003"	"2020 "	"2020"	Suppressed	3623	Suppressed
	"Chaves County, NM"	"35005"	"2018"	"2018"	12	64689	Unreliable
	"Chaves County, NM"	"35005"	"2019"	"2019"	15	64615	Unreliable
	"Chaves County, NM"	"35005"	"2020 "	"2020"	15	64711	Unreliable
	"Cibola County, NM"	"35006"	"2018"	"2018"	Suppressed	26746	Suppressed
	"Cibola County, NM"	"35006"	"2019"	"2019"	Suppressed	26675	Suppressed
	"Cibola County, NM"	"35006"	"2020 "	"2020"	Suppressed	26354	Suppressed
	"Colfax County, NM"	"35007"	"2018"	"2018"	Suppressed	12110	Suppressed
	"Colfax County, NM"	"35007"	"2019"	"2019"	Suppressed	11941	Suppressed
	"Colfax County, NM"	"35007"	"2020 "	"2020"	Suppressed	11927	Suppressed
	"Curry County, NM"	"35009"	"2018"	"2018"	Suppressed	49437	Suppressed
	"Curry County, NM"	"35009"	"2019"	"2019"	Suppressed	48954	Suppressed
	"Curry County, NM"	"35009"	"2020 "	"2020"	24	48793	49.2
	"DeBaca County, NM"	"35011"	"2018"	"2018"	Suppressed	1781	Suppressed
	"DeBaca County, NM"	"35011"	"2019"	"2019"	Suppressed	1748	Suppressed
	"DeBaca County, NM"	"35011"	"2020 "	"2020"	Suppressed	1673	Suppressed
	"Dona Ana County, NM"	"35013"	"2018"	"2018"	33	217522	15.2
	"Dona Ana County, NM"	"35013"	"2019"	"2019"	39	218195	17.9
	"Dona Ana County, NM"	"35013"	"2020 "	"2020"	37	221262	16.7
	"Eddy County, NM"	"35015"	"2018"	"2018"	21	57900	36.3
	"Eddy County, NM"	"35015"	"2019"	"2019"	18	58460	Unreliable
	"Eddy County, NM"	"35015"	"2020 "	"2020"	12	58418	Unreliable
	"Grant County, NM"	"35017"	"2018"	"2018"	Suppressed	27346	Suppressed
	"Grant County, NM"	"35017"	"2019"	"2019"	Suppressed	26998	Suppressed
	"Grant County, NM"	"35017"	"2020 "	"2020"	Suppressed	27007	Suppressed
	"Guadalupe County, NM"	"35019"	"2018"	"2018"	Suppressed	4341	Suppressed
	"Guadalupe County, NM"	"35019"	"2019"	"2019"	Suppressed	4300	Suppressed
	"Guadalupe County, NM"	"35019"	"2020 "	"2020"	Suppressed	4275	Suppressed
	"Harding County, NM"	"35021"	"2018"	"2018"	Suppressed	655	Suppressed
	"Harding County, NM"	"35021"	"2019"	"2019"	Suppressed	625	Suppressed
	"Harding County, NM"	"35021"	"2020 "	"2020"	Suppressed	638	Suppressed
	"Hidalgo County, NM"	"35023"	"2018"	"2018"	Suppressed	4240	Suppressed
	"Hidalgo County, NM"	"35023"	"2019"	"2019"	Suppressed	4198	Suppressed
	"Hidalgo County, NM"	"35023"	"2020 "	"2020"	Suppressed	4106	Suppressed
	"Lea County, NM"	"35025"	"2018"	"2018"	14	69611	Unreliable
	"Lea County, NM"	"35025"	"2019"	"2019"	19	71070	Unreliable
	"Lea County, NM"	"35025"	"2020 "	"2020"	20	71830	27.8
	"Lincoln County, NM"	"35027"	"2018"	"2018"	Suppressed	19556	Suppressed
	"Lincoln County, NM"	"35027"	"2019"	"2019"	Suppressed	19572	Suppressed
	"Lincoln County, NM"	"35027"	"2020 "	"2020"	Suppressed	19939	Suppressed
	"Los Alamos County, NM"	"35028"	"2018"	"2018"	Suppressed	19101	Suppressed
	"Los Alamos County, NM"	"35028"	"2019"	"2019"	Suppressed	19369	Suppressed
	"Los Alamos County, NM"	"35028"	"2020 "	"2020"	Suppressed	19462	Suppressed
	"Luna County, NM"	"35029"	"2018"	"2018"	Suppressed	23963	Suppressed
	"Luna County, NM"	"35029"	"2019"	"2019"	Suppressed	23709	Suppressed
	"Luna County, NM"	"35029"	"2020 "	"2020"	Suppressed	23905	Suppressed
	"McKinley County, NM"	"35031"	"2018"	"2018"	14	72290	Unreliable
	"McKinley County, NM"	"35031"	"2019"	"2019"	14	71367	Unreliable
	"McKinley County, NM"	"35031"	"2020 "	"2020"	14	70824	Unreliable
	"Mora County, NM"	"35033"	"2018"	"2018"	Suppressed	4506	Suppressed
	"Mora County, NM"	"35033"	"2019"	"2019"	Suppressed	4521	Suppressed
	"Mora County, NM"	"35033"	"2020 "	"2020"	Suppressed	4478	Suppressed
	"Otero County, NM"	"35035"	"2018"	"2018"	12	66781	Unreliable
	"Otero County, NM"	"35035"	"2019"	"2019"	16	67490	Unreliable
	"Otero County, NM"	"35035"	"2020 "	"2020"	11	67967	Unreliable
	"Quay County, NM"	"35037"	"2018"	"2018"	Suppressed	8253	Suppressed
	"Quay County, NM"	"35037"	"2019"	"2019"	Suppressed	8253	Suppressed
	"Quay County, NM"	"35037"	"2020 "	"2020"	Suppressed	8197	Suppressed
	"Rio Arriba County, NM"	"35039"	"2018"	"2018"	31	39006	79.5
	"Rio Arriba County, NM"	"35039"	"2019"	"2019"	25	38921	64.2
	"Rio Arriba County, NM"	"35039"	"2020 "	"2020"	38	38521	98.6
	"Roosevelt County, NM"	"35041"	"2018"	"2018"	Suppressed	18743	Suppressed
	"Roosevelt County, NM"	"35041"	"2019"	"2019"	Suppressed	18500	Suppressed
	"Roosevelt County, NM"	"35041"	"2020 "	"2020"	Suppressed	18350	Suppressed
	"Sandoval County, NM"	"35043"	"2018"	"2018"	33	145179	22.7
	"Sandoval County, NM"	"35043"	"2019"	"2019"	20	146748	13.6
	"Sandoval County, NM"	"35043"	"2020 "	"2020"	40	148904	26.9
	"San Juan County, NM"	"35045"	"2018"	"2018"	21	125043	16.8
	"San Juan County, NM"	"35045"	"2019"	"2019"	30	123958	24.2
	"San Juan County, NM"	"35045"	"2020 "	"2020"	36	123312	29.2
	"San Miguel County, NM"	"35047"	"2018"	"2018"	10	27591	Unreliable
	"San Miguel County, NM"	"35047"	"2019"	"2019"	Suppressed	27277	Suppressed
	"San Miguel County, NM"	"35047"	"2020 "	"2020"	13	27144	Unreliable
	"Santa Fe County, NM"	"35049"	"2018"	"2018"	40	150056	26.7
	"Santa Fe County, NM"	"35049"	"2019"	"2019"	54	150358	35.9
	"Santa Fe County, NM"	"35049"	"2020 "	"2020"	57	151946	37.5
	"Sierra County, NM"	"35051"	"2018"	"2018"	Suppressed	10968	Suppressed
	"Sierra County, NM"	"35051"	"2019"	"2019"	Suppressed	10791	Suppressed
	"Sierra County, NM"	"35051"	"2020 "	"2020"	Suppressed	10867	Suppressed
	"Socorro County, NM"	"35053"	"2018"	"2018"	Suppressed	16735	Suppressed
	"Socorro County, NM"	"35053"	"2019"	"2019"	Suppressed	16637	Suppressed
	"Socorro County, NM"	"35053"	"2020 "	"2020"	11	16541	Unreliable
	"Taos County, NM"	"35055"	"2018"	"2018"	10	32835	Unreliable
	"Taos County, NM"	"35055"	"2019"	"2019"	Suppressed	32723	Suppressed
	"Taos County, NM"	"35055"	"2020 "	"2020"	10	32593	Unreliable
	"Torrance County, NM"	"35057"	"2018"	"2018"	Suppressed	15591	Suppressed
	"Torrance County, NM"	"35057"	"2019"	"2019"	Suppressed	15461	Suppressed
	"Torrance County, NM"	"35057"	"2020 "	"2020"	Suppressed	15486	Suppressed
	"Union County, NM"	"35059"	"2018"	"2018"	Suppressed	4118	Suppressed
	"Union County, NM"	"35059"	"2019"	"2019"	Suppressed	4059	Suppressed
	"Union County, NM"	"35059"	"2020 "	"2020"	Suppressed	4026	Suppressed
	"Valencia County, NM"	"35061"	"2018"	"2018"	26	76456	34.0
	"Valencia County, NM"	"35061"	"2019"	"2019"	26	76688	33.9
	"Valencia County, NM"	"35061"	"2020 "	"2020"	31	77574	40.0
	"Albany County, NY"	"36001"	"2018"	"2018"	52	307117	16.9
	"Albany County, NY"	"36001"	"2019"	"2019"	57	305506	18.7
	"Albany County, NY"	"36001"	"2020 "	"2020"	82	303654	27.0
	"Allegany County, NY"	"36003"	"2018"	"2018"	Suppressed	46430	Suppressed
	"Allegany County, NY"	"36003"	"2019"	"2019"	Suppressed	46091	Suppressed
	"Allegany County, NY"	"36003"	"2020 "	"2020"	Suppressed	45587	Suppressed
	"Bronx County, NY"	"36005"	"2018"	"2018"	397	1432132	27.7
	"Bronx County, NY"	"36005"	"2019"	"2019"	408	1418207	28.8
	"Bronx County, NY"	"36005"	"2020 "	"2020"	558	1401142	39.8
	"Broome County, NY"	"36007"	"2018"	"2018"	42	191659	21.9
	"Broome County, NY"	"36007"	"2019"	"2019"	46	190488	24.1
	"Broome County, NY"	"36007"	"2020 "	"2020"	76	189420	40.1
	"Cattaraugus County, NY"	"36009"	"2018"	"2018"	11	76840	Unreliable
	"Cattaraugus County, NY"	"36009"	"2019"	"2019"	17	76117	Unreliable
	"Cattaraugus County, NY"	"36009"	"2020 "	"2020"	15	75863	Unreliable
	"Cayuga County, NY"	"36011"	"2018"	"2018"	15	77145	Unreliable
	"Cayuga County, NY"	"36011"	"2019"	"2019"	Suppressed	76576	Suppressed
	"Cayuga County, NY"	"36011"	"2020 "	"2020"	32	76029	42.1
	"Chautauqua County, NY"	"36013"	"2018"	"2018"	27	127939	21.1
	"Chautauqua County, NY"	"36013"	"2019"	"2019"	31	126903	24.4
	"Chautauqua County, NY"	"36013"	"2020 "	"2020"	48	126032	38.1
	"Chemung County, NY"	"36015"	"2018"	"2018"	20	84254	23.7
	"Chemung County, NY"	"36015"	"2019"	"2019"	34	83456	40.7
	"Chemung County, NY"	"36015"	"2020 "	"2020"	27	82622	32.7
	"Chenango County, NY"	"36017"	"2018"	"2018"	Suppressed	47536	Suppressed
	"Chenango County, NY"	"36017"	"2019"	"2019"	Suppressed	47207	Suppressed
	"Chenango County, NY"	"36017"	"2020 "	"2020"	15	46730	Unreliable
	"Clinton County, NY"	"36019"	"2018"	"2018"	Suppressed	80695	Suppressed
	"Clinton County, NY"	"36019"	"2019"	"2019"	Suppressed	80485	Suppressed
	"Clinton County, NY"	"36019"	"2020 "	"2020"	18	79778	Unreliable
	"Columbia County, NY"	"36021"	"2018"	"2018"	10	59916	Unreliable
	"Columbia County, NY"	"36021"	"2019"	"2019"	11	59461	Unreliable
	"Columbia County, NY"	"36021"	"2020 "	"2020"	Suppressed	59534	Suppressed
	"Cortland County, NY"	"36023"	"2018"	"2018"	Suppressed	47823	Suppressed
	"Cortland County, NY"	"36023"	"2019"	"2019"	13	47581	Unreliable
	"Cortland County, NY"	"36023"	"2020 "	"2020"	12	47173	Unreliable
	"Delaware County, NY"	"36025"	"2018"	"2018"	13	44527	Unreliable
	"Delaware County, NY"	"36025"	"2019"	"2019"	Suppressed	44135	Suppressed
	"Delaware County, NY"	"36025"	"2020 "	"2020"	Suppressed	43938	Suppressed
	"Dutchess County, NY"	"36027"	"2018"	"2018"	93	293718	31.7
	"Dutchess County, NY"	"36027"	"2019"	"2019"	76	294218	25.8
	"Dutchess County, NY"	"36027"	"2020 "	"2020"	124	293293	42.3
	"Erie County, NY"	"36029"	"2018"	"2018"	207	919719	22.5
	"Erie County, NY"	"36029"	"2019"	"2019"	184	918702	20.0
	"Erie County, NY"	"36029"	"2020 "	"2020"	288	917241	31.4
	"Essex County, NY"	"36031"	"2018"	"2018"	Suppressed	37300	Suppressed
	"Essex County, NY"	"36031"	"2019"	"2019"	Suppressed	36885	Suppressed
	"Essex County, NY"	"36031"	"2020 "	"2020"	Suppressed	36891	Suppressed
	"Franklin County, NY"	"36033"	"2018"	"2018"	Suppressed	50293	Suppressed
	"Franklin County, NY"	"36033"	"2019"	"2019"	Suppressed	50022	Suppressed
	"Franklin County, NY"	"36033"	"2020 "	"2020"	Suppressed	49965	Suppressed
	"Fulton County, NY"	"36035"	"2018"	"2018"	Suppressed	53591	Suppressed
	"Fulton County, NY"	"36035"	"2019"	"2019"	Suppressed	53383	Suppressed
	"Fulton County, NY"	"36035"	"2020 "	"2020"	16	52812	Unreliable
	"Genesee County, NY"	"36037"	"2018"	"2018"	21	57511	36.5
	"Genesee County, NY"	"36037"	"2019"	"2019"	14	57280	Unreliable
	"Genesee County, NY"	"36037"	"2020 "	"2020"	20	56994	35.1
	"Greene County, NY"	"36039"	"2018"	"2018"	15	47491	Unreliable
	"Greene County, NY"	"36039"	"2019"	"2019"	Suppressed	47188	Suppressed
	"Greene County, NY"	"36039"	"2020 "	"2020"	15	47177	Unreliable
	"Hamilton County, NY"	"36041"	"2018"	"2018"	Suppressed	4434	Suppressed
	"Hamilton County, NY"	"36041"	"2019"	"2019"	Suppressed	4416	Suppressed
	"Hamilton County, NY"	"36041"	"2020 "	"2020"	Suppressed	4345	Suppressed
	"Herkimer County, NY"	"36043"	"2018"	"2018"	Suppressed	61833	Suppressed
	"Herkimer County, NY"	"36043"	"2019"	"2019"	Suppressed	61319	Suppressed
	"Herkimer County, NY"	"36043"	"2020 "	"2020"	13	60945	Unreliable
	"Jefferson County, NY"	"36045"	"2018"	"2018"	13	111755	Unreliable
	"Jefferson County, NY"	"36045"	"2019"	"2019"	17	109834	Unreliable
	"Jefferson County, NY"	"36045"	"2020 "	"2020"	35	108095	32.4
	"Kings County, NY"	"36047"	"2018"	"2018"	300	2582830	11.6
	"Kings County, NY"	"36047"	"2019"	"2019"	339	2559903	13.2
	"Kings County, NY"	"36047"	"2020 "	"2020"	465	2538934	18.3
	"Lewis County, NY"	"36049"	"2018"	"2018"	Suppressed	26447	Suppressed
	"Lewis County, NY"	"36049"	"2019"	"2019"	Suppressed	26296	Suppressed
	"Lewis County, NY"	"36049"	"2020 "	"2020"	Suppressed	26187	Suppressed
	"Livingston County, NY"	"36051"	"2018"	"2018"	19	63227	Unreliable
	"Livingston County, NY"	"36051"	"2019"	"2019"	10	62914	Unreliable
	"Livingston County, NY"	"36051"	"2020 "	"2020"	19	62398	Unreliable
	"Madison County, NY"	"36053"	"2018"	"2018"	12	70795	Unreliable
	"Madison County, NY"	"36053"	"2019"	"2019"	Suppressed	70941	Suppressed
	"Madison County, NY"	"36053"	"2020 "	"2020"	14	70478	Unreliable
	"Monroe County, NY"	"36055"	"2018"	"2018"	225	742474	30.3
	"Monroe County, NY"	"36055"	"2019"	"2019"	225	741770	30.3
	"Monroe County, NY"	"36055"	"2020 "	"2020"	272	740900	36.7
	"Montgomery County, NY"	"36057"	"2018"	"2018"	12	49455	Unreliable
	"Montgomery County, NY"	"36057"	"2019"	"2019"	Suppressed	49221	Suppressed
	"Montgomery County, NY"	"36057"	"2020 "	"2020"	Suppressed	49170	Suppressed
	"Nassau County, NY"	"36059"	"2018"	"2018"	185	1358343	13.6
	"Nassau County, NY"	"36059"	"2019"	"2019"	211	1356924	15.5
	"Nassau County, NY"	"36059"	"2020 "	"2020"	265	1351334	19.6
	"New York County, NY"	"36061"	"2018"	"2018"	280	1628701	17.2
	"New York County, NY"	"36061"	"2019"	"2019"	325	1628706	20.0
	"New York County, NY"	"36061"	"2020 "	"2020"	396	1611989	24.6
	"Niagara County, NY"	"36063"	"2018"	"2018"	50	210433	23.8
	"Niagara County, NY"	"36063"	"2019"	"2019"	48	209281	22.9
	"Niagara County, NY"	"36063"	"2020 "	"2020"	74	208396	35.5
	"Oneida County, NY"	"36065"	"2018"	"2018"	44	229577	19.2
	"Oneida County, NY"	"36065"	"2019"	"2019"	55	228671	24.1
	"Oneida County, NY"	"36065"	"2020 "	"2020"	71	227346	31.2
	"Onondaga County, NY"	"36067"	"2018"	"2018"	101	461809	21.9
	"Onondaga County, NY"	"36067"	"2019"	"2019"	128	460528	27.8
	"Onondaga County, NY"	"36067"	"2020 "	"2020"	155	459214	33.8
	"Ontario County, NY"	"36069"	"2018"	"2018"	22	109864	20.0
	"Ontario County, NY"	"36069"	"2019"	"2019"	23	109777	21.0
	"Ontario County, NY"	"36069"	"2020 "	"2020"	15	110091	Unreliable
	"Orange County, NY"	"36071"	"2018"	"2018"	123	381951	32.2
	"Orange County, NY"	"36071"	"2019"	"2019"	88	384940	22.9
	"Orange County, NY"	"36071"	"2020 "	"2020"	123	385234	31.9
	"Orleans County, NY"	"36073"	"2018"	"2018"	Suppressed	40612	Suppressed
	"Orleans County, NY"	"36073"	"2019"	"2019"	Suppressed	40352	Suppressed
	"Orleans County, NY"	"36073"	"2020 "	"2020"	Suppressed	39978	Suppressed
